	index	player	unique_id	year_start	year_finish	position	link
2140	3581	Ilya Kovalchuk	kovalil01	2002	2020	F	https://www.hockey-reference.com/players/k/kovalil01.html
2141	3582	Andrei Kovalenko	kovalan01	1993	2001	F	https://www.hockey-reference.com/players/k/kovalan01.html
2142	3583	Alex Kovalev	kovalal01	1993	2013	F	https://www.hockey-reference.com/players/k/kovalal01.html
2143	3587	Viktor Kozlov	kozlovi01	1995	2009	F	https://www.hockey-reference.com/players/k/kozlovi01.html
2144	3588	Vyacheslav Kozlov	kozlovy01	1992	2010	F	https://www.hockey-reference.com/players/k/kozlovy01.html
2145	3589	Brandon Kozun	kozunbr01	2015	2015	F	https://www.hockey-reference.com/players/k/kozunbr01.html
2146	3590	Milan Kraft	kraftmi01	2001	2004	F	https://www.hockey-reference.com/players/k/kraftmi01.html
2147	3591	Ryan Kraft	kraftry01	2003	2003	F	https://www.hockey-reference.com/players/k/kraftry01.html
2148	3593	Brent Krahn	krahnbr01	2009	2009	G	https://www.hockey-reference.com/players/k/krahnbr01.html
2149	3594	Lukas Krajicek	krajilu01	2002	2010	D	https://www.hockey-reference.com/players/k/krajilu01.html
2150	3596	Igor Kravchuk	kravcig01	1992	2003	D	https://www.hockey-reference.com/players/k/kravcig01.html
2151	3597	Mikhail Kravets	kravemi01	1992	1993	F	https://www.hockey-reference.com/players/k/kravemi01.html
2152	3598	Chris Kreider	kreidch01	2013	2020	F	https://www.hockey-reference.com/players/k/kreidch01.html
2153	3599	David Krejci	krejcda01	2007	2020	F	https://www.hockey-reference.com/players/k/krejcda01.html
2154	3601	Kamil Kreps	krepska01	2007	2010	F	https://www.hockey-reference.com/players/k/krepska01.html
2155	3602	Jordan Krestanovich	krestjo01	2002	2004	F	https://www.hockey-reference.com/players/k/krestjo01.html
2156	3603	Jaroslav Kristek	kristja01	2003	2003	F	https://www.hockey-reference.com/players/k/kristja01.html
2157	3604	Sergei Krivokrasov	krivose01	1993	2002	F	https://www.hockey-reference.com/players/k/krivose01.html
2158	3605	Jason Krog	krogja01	2000	2009	F	https://www.hockey-reference.com/players/k/krogja01.html
2159	3607	Richard Kromm	krommri01	1984	1993	F	https://www.hockey-reference.com/players/k/krommri01.html
2160	3608	Robert Kron	kronro01	1991	2002	F	https://www.hockey-reference.com/players/k/kronro01.html
2161	3609	Niklas Kronwall	kronwni01	2004	2019	D	https://www.hockey-reference.com/players/k/kronwni01.html
2162	3610	Staffan Kronwall	kronwst01	2006	2010	D	https://www.hockey-reference.com/players/k/kronwst01.html
2163	3612	Vlastimil Kroupa	kroupvl01	1994	1998	D	https://www.hockey-reference.com/players/k/kroupvl01.html
2164	3613	Torey Krug	krugto01	2012	2020	D	https://www.hockey-reference.com/players/k/krugto01.html
2165	3614	Marcus Kruger	krugema01	2011	2019	F	https://www.hockey-reference.com/players/k/krugema01.html
2166	3616	Uwe Krupp	kruppuw01	1987	2003	D	https://www.hockey-reference.com/players/k/kruppuw01.html
2167	3617	Gord Kruppke	kruppgo01	1991	1994	D	https://www.hockey-reference.com/players/k/kruppgo01.html
2168	3618	Paul Kruse	krusepa01	1991	2001	F	https://www.hockey-reference.com/players/k/krusepa01.html
2169	3619	Mike Krushelnyski	krushmi01	1982	1995	F	https://www.hockey-reference.com/players/k/krushmi01.html
2170	3620	Vladimir Krutov	krutovl01	1990	1990	F	https://www.hockey-reference.com/players/k/krutovl01.html
2171	3621	Todd Krygier	krygito01	1990	1998	F	https://www.hockey-reference.com/players/k/krygito01.html
2172	3624	Filip Kuba	kubafi01	1999	2013	D	https://www.hockey-reference.com/players/k/kubafi01.html
2173	3625	Dominik Kubalík	kubaldo01	2020	2020	F	https://www.hockey-reference.com/players/k/kubaldo01.html
2174	3626	Tomas Kubalik	kubalto01	2011	2012	F	https://www.hockey-reference.com/players/k/kubalto01.html
2175	3627	Pavel Kubina	kubinpa01	1998	2012	D	https://www.hockey-reference.com/players/k/kubinpa01.html
2176	3628	Frantisek Kucera	kucerfr01	1991	2002	D	https://www.hockey-reference.com/players/k/kucerfr01.html
2177	3629	Nikita Kucherov	kucheni01	2014	2020	F	https://www.hockey-reference.com/players/k/kucheni01.html
2178	3630	Alexei Kudashov	kudasal01	1994	1994	F	https://www.hockey-reference.com/players/k/kudasal01.html
2179	3631	Bob Kudelski	kudelbo01	1988	1996	F	https://www.hockey-reference.com/players/k/kudelbo01.html
2180	3632	Kristian Kudroc	kudrokr01	2001	2004	D	https://www.hockey-reference.com/players/k/kudrokr01.html
2181	3633	Darcy Kuemper	kuempda01	2013	2020	G	https://www.hockey-reference.com/players/k/kuempda01.html
2182	3634	Ryan Kuffner	kuffnry01	2019	2019	F	https://www.hockey-reference.com/players/k/kuffnry01.html
2183	3635	Karson Kuhlman	kuhlmka01	2019	2020	F	https://www.hockey-reference.com/players/k/kuhlmka01.html
2184	3637	Tom Kuhnhackl	kuhnhto01	2016	2020	F	https://www.hockey-reference.com/players/k/kuhnhto01.html
2185	3638	Dean Kukan	kukande01	2016	2020	D	https://www.hockey-reference.com/players/k/kukande01.html
2186	3639	Lasse Kukkonen	kukkola01	2004	2009	D	https://www.hockey-reference.com/players/k/kukkola01.html
2187	3641	Brett Kulak	kulakbr01	2015	2020	D	https://www.hockey-reference.com/players/k/kulakbr01.html
2188	3643	Arturs Kulda 	kuldaar01	2010	2012	D	https://www.hockey-reference.com/players/k/kuldaar01.html
2189	3644	Nikolai Kulemin	kulemni01	2009	2018	F	https://www.hockey-reference.com/players/k/kulemni01.html
2190	3645	Mikhail Kuleshov	kulesmi01	2004	2004	F	https://www.hockey-reference.com/players/k/kulesmi01.html
2191	3646	Dmitry Kulikov	kulikdm01	2010	2020	D	https://www.hockey-reference.com/players/k/kulikdm01.html
2192	3649	Jarno Kultanen	kultaja01	2001	2003	D	https://www.hockey-reference.com/players/k/kultaja01.html
2193	3650	Mark Kumpel	kumpema01	1985	1991	F	https://www.hockey-reference.com/players/k/kumpema01.html
2194	3651	Tomas Kundratek	kundrto01	2012	2013	D	https://www.hockey-reference.com/players/k/kundrto01.html
2195	3652	Luke Kunin	kuninlu01	2018	2020	F	https://www.hockey-reference.com/players/k/kuninlu01.html
2196	3653	Chris Kunitz	kunitch01	2004	2019	F	https://www.hockey-reference.com/players/k/kunitch01.html
2197	3654	Les Kuntar	kuntale01	1994	1994	G	https://www.hockey-reference.com/players/k/kuntale01.html
2198	3657	Cody Kunyk	kunykco01	2014	2014	F	https://www.hockey-reference.com/players/k/kunykco01.html
2199	3658	Janne Kuokkanen	kuokkja01	2018	2020	F	https://www.hockey-reference.com/players/k/kuokkja01.html
2200	3659	Sean Kuraly	kuralse01	2017	2020	F	https://www.hockey-reference.com/players/k/kuralse01.html
2201	3660	Tomas Kurka	kurkato01	2003	2004	F	https://www.hockey-reference.com/players/k/kurkato01.html
2202	3661	Jari Kurri	kurrija01	1981	1998	F	https://www.hockey-reference.com/players/k/kurrija01.html
2203	3664	Justin Kurtz	kurtzju01	2002	2002	D	https://www.hockey-reference.com/players/k/kurtzju01.html
2204	3665	Tom Kurvers	kurveto01	1985	1995	D	https://www.hockey-reference.com/players/k/kurveto01.html
2205	3666	Dale Kushner	kushnda01	1990	1992	F	https://www.hockey-reference.com/players/k/kushnda01.html
2206	3667	Zdenek Kutlak	kutlazd01	2001	2004	D	https://www.hockey-reference.com/players/k/kutlazd01.html
2207	3668	Evgeny Kuznetsov	kuzneev01	2014	2020	F	https://www.hockey-reference.com/players/k/kuzneev01.html
2208	3669	Maxim Kuznetsov	kuznema01	2001	2004	D	https://www.hockey-reference.com/players/k/kuznema01.html
2209	3670	Greg Kuznik	kuznigr01	2001	2001	D	https://www.hockey-reference.com/players/k/kuznigr01.html
2210	3672	Dmitri Kvartalnov	kvartdm01	1993	1994	F	https://www.hockey-reference.com/players/k/kvartdm01.html
2211	3673	Oleg Kvasha	kvashol01	1999	2006	F	https://www.hockey-reference.com/players/k/kvashol01.html
2212	3674	Joel Kwiatkowski	kwiatjo01	2001	2008	D	https://www.hockey-reference.com/players/k/kwiatjo01.html
2213	3678	Oliver Kylington	kylinol01	2016	2020	D	https://www.hockey-reference.com/players/k/kylinol01.html
2214	3680	Nick Kypreos	kypreni01	1990	1997	F	https://www.hockey-reference.com/players/k/kypreni01.html
2215	3681	Jordan Kyrou	kyroujo01	2019	2020	F	https://www.hockey-reference.com/players/k/kyroujo01.html
2216	3682	Jim Kyte	kyteji01	1983	1996	D	https://www.hockey-reference.com/players/k/kyteji01.html
2217	3683	Milan Kytnar	kytnami01	2012	2012	F	https://www.hockey-reference.com/players/k/kytnami01.html
2218	3685	Esperance	lespejo01	2019	2020	F	https://www.hockey-reference.com/players/l/lespejo01.html
2219	3686	Teemu Laakso	laakste01	2010	2012	D	https://www.hockey-reference.com/players/l/laakste01.html
2220	3687	Antti Laaksonen	laaksan01	1999	2007	F	https://www.hockey-reference.com/players/l/laaksan01.html
2221	3689	Kevin Labanc	labanke01	2017	2020	F	https://www.hockey-reference.com/players/l/labanke01.html
2222	3690	Jason LaBarbera	labarja01	2001	2015	G	https://www.hockey-reference.com/players/l/labarja01.html
2223	3691	Joseph Labate	labatjo01	2017	2017	F	https://www.hockey-reference.com/players/l/labatjo01.html
2224	3693	Jean-Francois Labbe	labbeje01	2000	2003	G	https://www.hockey-reference.com/players/l/labbeje01.html
2225	3694	Marc Labelle	labelma01	1997	1997	F	https://www.hockey-reference.com/players/l/labelma01.html
2226	3700	Patrick Labrecque	labrepa01	1996	1996	G	https://www.hockey-reference.com/players/l/labrepa01.html
2227	3702	Pierre-Cedric Labrie	labripi01	2012	2014	F	https://www.hockey-reference.com/players/l/labripi01.html
2228	3705	Scott Lachance	lachasc01	1992	2004	D	https://www.hockey-reference.com/players/l/lachasc01.html
2229	3706	Blaine Lacher	lachebl01	1995	1996	G	https://www.hockey-reference.com/players/l/lachebl01.html
2230	3707	Eddie Lack	lacked01	2014	2018	G	https://www.hockey-reference.com/players/l/lacked01.html
2231	3709	Normand Lacombe	lacomno01	1985	1991	F	https://www.hockey-reference.com/players/l/lacomno01.html
2232	3710	Dan LaCosta	lacosda01	2008	2009	G	https://www.hockey-reference.com/players/l/lacosda01.html
2233	3711	Dan LaCouture	lacouda01	1999	2009	F	https://www.hockey-reference.com/players/l/lacouda01.html
2234	3713	Daniel Lacroix	lacroda01	1994	2000	F	https://www.hockey-reference.com/players/l/lacroda01.html
2235	3714	Eric Lacroix	lacroer01	1994	2001	F	https://www.hockey-reference.com/players/l/lacroer01.html
2236	3717	Andrew Ladd	laddan01	2006	2020	F	https://www.hockey-reference.com/players/l/laddan01.html
2237	3718	Randy Ladouceur	ladoura01	1983	1996	D	https://www.hockey-reference.com/players/l/ladoura01.html
2238	3719	Paul Ladue	laduepa01	2017	2020	D	https://www.hockey-reference.com/players/l/laduepa01.html
2239	3720	Nathan LaFayette	lafayna01	1994	1999	F	https://www.hockey-reference.com/players/l/lafayna01.html
2240	3722	Sam Lafferty	laffesa01	2020	2020	F	https://www.hockey-reference.com/players/l/laffesa01.html
2241	3723	Christian Laflamme	laflach01	1997	2004	D	https://www.hockey-reference.com/players/l/laflach01.html
2242	3724	Guy Lafleur	laflegu01	1972	1991	F	https://www.hockey-reference.com/players/l/laflegu01.html
2243	3726	Pat LaFontaine	lafonpa01	1984	1998	F	https://www.hockey-reference.com/players/l/lafonpa01.html
2244	3729	Mark LaForest	laforma01	1986	1994	G	https://www.hockey-reference.com/players/l/laforma01.html
2245	3731	Marc Laforge	laforma02	1990	1994	F	https://www.hockey-reference.com/players/l/laforma02.html
2246	3735	Jason Lafreniere	lafreja01	1987	1994	F	https://www.hockey-reference.com/players/l/lafreja01.html
2247	3738	Maxime Lagace	lagacma01	2018	2019	G	https://www.hockey-reference.com/players/l/lagacma01.html
2248	3739	William Lagesson	lageswi01	2020	2020	D	https://www.hockey-reference.com/players/l/lageswi01.html
2249	3740	Brooks Laich	laichbr01	2004	2018	F	https://www.hockey-reference.com/players/l/laichbr01.html
2250	3741	Tom Laidlaw	laidlto01	1981	1990	D	https://www.hockey-reference.com/players/l/laidlto01.html
2251	3742	Kellan Lain	lainke01	2014	2014	F	https://www.hockey-reference.com/players/l/lainke01.html
2252	3743	Patrik Laine	lainepa01	2017	2020	F	https://www.hockey-reference.com/players/l/lainepa01.html
2253	3744	Quintin Laing	laingqu01	2004	2010	F	https://www.hockey-reference.com/players/l/laingqu01.html
2254	3747	Simon Lajeunesse	lajeusi01	2002	2002	G	https://www.hockey-reference.com/players/l/lajeusi01.html
2255	3748	Maxime Lajoie	lajoima01	2019	2020	D	https://www.hockey-reference.com/players/l/lajoima01.html
2256	3749	Sasha Lakovic	lakovsa01	1997	1999	F	https://www.hockey-reference.com/players/l/lakovsa01.html
2257	3751	David Laliberte	lalibda01	2010	2010	F	https://www.hockey-reference.com/players/l/lalibda01.html
2258	3752	Patrick Lalime	lalimpa01	1997	2011	G	https://www.hockey-reference.com/players/l/lalimpa01.html
2259	3756	Shawn Lalonde	lalonsh01	2013	2013	D	https://www.hockey-reference.com/players/l/lalonsh01.html
2260	3757	Mike Lalor	lalormi01	1986	1997	D	https://www.hockey-reference.com/players/l/lalormi01.html
2261	3759	Mark Lamb	lambma01	1986	1996	F	https://www.hockey-reference.com/players/l/lambma01.html
2262	3760	Dan Lambert	lambeda01	1991	1992	D	https://www.hockey-reference.com/players/l/lambeda01.html
2263	3761	Denny Lambert	lambede01	1995	2002	F	https://www.hockey-reference.com/players/l/lambede01.html
2264	3766	Hank Lammens	lammeha01	1994	1994	D	https://www.hockey-reference.com/players/l/lammeha01.html
2265	3767	Juho Lammikko	lammiju01	2019	2019	F	https://www.hockey-reference.com/players/l/lammiju01.html
2266	3768	Marc Lamothe	lamotma01	2000	2004	G	https://www.hockey-reference.com/players/l/lamotma01.html
2267	3771	Bryce Lampman	lampmbr01	2004	2007	D	https://www.hockey-reference.com/players/l/lampmbr01.html
2268	3774	Anton Lander	landean01	2012	2017	F	https://www.hockey-reference.com/players/l/landean01.html
2269	3775	Gabriel Landeskog	landega01	2012	2020	F	https://www.hockey-reference.com/players/l/landega01.html
2270	3777	Eric Landry	landrer01	1998	2002	F	https://www.hockey-reference.com/players/l/landrer01.html
2271	3780	Robert Lang	langro01	1993	2010	F	https://www.hockey-reference.com/players/l/langro01.html
2272	3781	Darren Langdon	langdda01	1995	2006	F	https://www.hockey-reference.com/players/l/langdda01.html
2273	3784	Jamie Langenbrunner	langeja01	1995	2013	F	https://www.hockey-reference.com/players/l/langeja01.html
2274	3787	Josh Langfeld	langfjo01	2002	2008	F	https://www.hockey-reference.com/players/l/langfjo01.html
2275	3788	Marek Langhamer	langhma01	2017	2018	G	https://www.hockey-reference.com/players/l/langhma01.html
2276	3789	Daymond Langkow	langkda01	1996	2012	F	https://www.hockey-reference.com/players/l/langkda01.html
2277	3790	Scott Langkow	langksc01	1996	2000	G	https://www.hockey-reference.com/players/l/langksc01.html
2278	3794	Rod Langway	langwro01	1979	1993	D	https://www.hockey-reference.com/players/l/langwro01.html
2279	3795	Jeff Lank	lankje01	2000	2000	D	https://www.hockey-reference.com/players/l/lankje01.html
2280	3798	Rick Lanz	lanzri01	1981	1992	D	https://www.hockey-reference.com/players/l/lanzri01.html
2281	3799	Daniel Laperriere	laperda01	1993	1996	D	https://www.hockey-reference.com/players/l/laperda01.html
2282	3800	Ian Laperriere	laperia01	1994	2010	F	https://www.hockey-reference.com/players/l/laperia01.html
2283	3802	Maxim Lapierre	lapiema01	2006	2015	F	https://www.hockey-reference.com/players/l/lapiema01.html
2284	3803	Darryl Laplante	laplada01	1998	2000	F	https://www.hockey-reference.com/players/l/laplada01.html
2285	3804	Claude Lapointe	lapoicl01	1991	2004	F	https://www.hockey-reference.com/players/l/lapoicl01.html
2286	3806	Martin Lapointe	lapoima01	1992	2008	F	https://www.hockey-reference.com/players/l/lapoima01.html
2287	3808	Nick Lappin	lappini01	2017	2019	F	https://www.hockey-reference.com/players/l/lappini01.html
2288	3809	Peter Lappin	lappipe01	1990	1992	F	https://www.hockey-reference.com/players/l/lappipe01.html
2289	3812	Georges Laraque	laraqge01	1998	2010	F	https://www.hockey-reference.com/players/l/laraqge01.html
2290	3813	Igor Larionov	larioig01	1990	2004	F	https://www.hockey-reference.com/players/l/larioig01.html
2291	3815	Dylan Larkin	larkidy01	2016	2020	F	https://www.hockey-reference.com/players/l/larkidy01.html
2292	3816	Drew Larman	larmadr01	2007	2010	F	https://www.hockey-reference.com/players/l/larmadr01.html
2293	3818	Steve Larmer	larmest01	1981	1995	F	https://www.hockey-reference.com/players/l/larmest01.html
2294	3821	Mario Larocque	larocma01	1999	1999	D	https://www.hockey-reference.com/players/l/larocma01.html
2295	3823	Michel Larocque	larocmi02	2001	2001	G	https://www.hockey-reference.com/players/l/larocmi02.html
2296	3825	Chad Larose	larosch01	2006	2013	F	https://www.hockey-reference.com/players/l/larosch01.html
2297	3828	Cory Larose	larosco01	2004	2004	F	https://www.hockey-reference.com/players/l/larosco01.html
2298	3829	Guy Larose	larosgu01	1989	1994	F	https://www.hockey-reference.com/players/l/larosgu01.html
2299	3831	Steve Larouche	laroust01	1995	1996	F	https://www.hockey-reference.com/players/l/laroust01.html
2300	3832	Brad Larsen	larsebr01	1998	2008	F	https://www.hockey-reference.com/players/l/larsebr01.html
2301	3833	Philip Larsen	larseph01	2010	2017	D	https://www.hockey-reference.com/players/l/larseph01.html
2302	3835	Reed Larson	larsore01	1977	1990	D	https://www.hockey-reference.com/players/l/larsore01.html
2303	3836	Adam Larsson	larssad01	2012	2020	D	https://www.hockey-reference.com/players/l/larssad01.html
2304	3837	Jacob Larsson	larssja01	2017	2020	D	https://www.hockey-reference.com/players/l/larssja01.html
2305	3838	Johan Larsson	larssjo02	2013	2020	F	https://www.hockey-reference.com/players/l/larssjo02.html
2306	3839	Tyler Larter	lartety01	1990	1990	F	https://www.hockey-reference.com/players/l/lartety01.html
2307	3840	Jan Lasak	lasakja01	2002	2003	G	https://www.hockey-reference.com/players/l/lasakja01.html
2308	3841	Brian Lashoff	lashobr01	2013	2020	D	https://www.hockey-reference.com/players/l/lashobr01.html
2309	3842	Matt Lashoff	lashoma01	2007	2011	D	https://www.hockey-reference.com/players/l/lashoma01.html
2310	3844	Jiri Latal	latalji01	1990	1992	D	https://www.hockey-reference.com/players/l/latalji01.html
2311	3845	Guillaume Latendresse	latengu01	2007	2013	F	https://www.hockey-reference.com/players/l/latengu01.html
2312	3848	David Latta	lattada01	1986	1991	F	https://www.hockey-reference.com/players/l/lattada01.html
2313	3849	Michael Latta	lattami01	2014	2016	F	https://www.hockey-reference.com/players/l/lattami01.html
2314	3852	Brad Lauer	lauerbr01	1987	1996	F	https://www.hockey-reference.com/players/l/lauerbr01.html
